04/15/2013 10:31:33 AM,4 min. 51 sec.,Completed,shaquan,Yes,"<a title=""Why or why not?"" href=""http://www.mit.edu/~crhie/lotto/audio/recording1514397210.mp3"" target=""_blank"">Click here to listen</a>",Yes,100,50,"<a title=""What would you do if you won the jackpot?"" href=""http://www.mit.edu/~crhie/lotto/audio/recording1039886021.mp3"" target=""_blank"">Click here to listen</a>",http://farm9.staticflickr.com/8112/8655921856_e8d7276697_b.jpg,315 Woodbine Street,40.6960483333,-73.913345,Blue,http://app.formassembly.com/responses/view/26766622,http://lotto.mit.edu/?page_id=20,198.228.200.21,"recording1514397210.amr (46 Kb.): http://app.formassembly.com/uploads/get/1ca0e0f8114afb6dcfc6a835f7e580f9-recording1514397210.amr/167129/2301ecc006e289cd83da12c3bf2eb833, recording1039886021.amr (41 Kb.): http://app.formassembly.com/uploads/get/76dac9c8ec58d9adfced07f7b8ebcb0b-recording1039886021.amr/167129/de773c7ccd04234fc8b327a5c9cf54cc, 1366036265928.jpg (1350 Kb.): http://app.formassembly.com/uploads/get/7326312fa274caa5de399237889b2a4d-1366036265928.jpg/167129/21f7bb79f1a25abdf13a748e8dd2502f",blu_blank
04/15/2013 10:32:12 AM,6 min. 18 sec.,Completed,jisall,No,"<a title=""Why or why not?"" href=""http://www.mit.edu/~crhie/lotto/audio/recording-1293511078.mp3"" target=""_blank"">Click here to listen</a>",,,,,http://lotto.mit.edu/wp-content/uploads/2013/04/Silhouette-01.png,245 Grove Street,40.694224,-73.910276,Red,http://app.formassembly.com/responses/view/26766642,http://lotto.mit.edu/?page_id=20,198.228.200.26,recording-1293511078.amr (17 Kb.): http://app.formassembly.com/uploads/get/0416ff2a347aef1e456555424544646e-recording-1293511078.amr/167129/6ea71f8870146a6b14b196616c704459,red_blank
04/15/2013 10:34:20 AM,2 min. 43 sec.,Completed,Othaleys,No,"<a title=""Why or why not?"" href=""http://www.mit.edu/~crhie/lotto/audio/recording-401000649.mp3"" target=""_blank"">Click here to listen</a>",,,,,http://lotto.mit.edu/wp-content/uploads/2013/04/blueinterviews_Othalys.jpg,609-611 Knickerbocker Avenue,40.6961816667,-73.9136283333,Blue,http://app.formassembly.com/responses/view/26766719,http://lotto.mit.edu/?page_id=20,198.228.200.21,"recording-401000649.amr (21 Kb.): http://app.formassembly.com/uploads/get/0fd750f6ff94b32a6150502d62a72d6f-recording-401000649.amr/167129/102d3c9df6f92f6fddb81ff25aeb398a, 1366036435378.jpg (691 Kb.): http://app.formassembly.com/uploads/get/307eed02b8b7150e9bc6d6a110b89b00-1366036435378.jpg/167129/8ab954b513378967ab79e133015578fa",blu_blank
04/15/2013 10:34:54 AM,3 min. 47 sec.,Completed,angel,Yes,"<a title=""Why or why not?"" href=""http://www.mit.edu/~crhie/lotto/audio/recording210535953.mp3"" target=""_blank"">Click here to listen</a>",No,,25,"<a title=""What would you do if you won the jackpot?"" href=""http://www.mit.edu/~crhie/lotto/audio/recording971089348.mp3"" target=""_blank"">Click here to listen</a>",http://farm9.staticflickr.com/8102/8655921806_2e9d5c928f_b.jpg,1504-1516 Gates Avenue,40.699185,-73.9124983333,Pink,http://app.formassembly.com/responses/view/26766735,http://lotto.mit.edu/?page_id=20,198.228.200.21,"recording210535953.amr (4 Kb.): http://app.formassembly.com/uploads/get/ca76ce5fdf65ed1dade61c9410f0a7cb-recording210535953.amr/167129/e403ea3ce8e254270ea97bc9eee7ce69, recording971089348.amr (28 Kb.): http://app.formassembly.com/uploads/get/2ea6f363479b04241b85065446225432-recording971089348.amr/167129/e815d3fd34c99a99d44a8d95c7215358, 1366036459971.jpg (1179 Kb.): http://app.formassembly.com/uploads/get/063f0bffb409f38499f770bce8e4de2f-1366036459971.jpg/167129/477f9d714ba00482f18ba846580793f3",pink_blank
04/15/2013 10:35:28 AM,1 min. 55 sec.,Completed,e,Yes,"<a title=""Why or why not?"" href=""http://www.mit.edu/~crhie/lotto/audio/recording-1221693984.mp3"" target=""_blank"">Click here to listen</a>",,,1.5,"<a title=""What would you do if you won the jackpot?"" href=""http://www.mit.edu/~crhie/lotto/audio/recording-470222709.mp3"" target=""_blank"">Click here to listen</a>",http://lotto.mit.edu/wp-content/uploads/2013/04/Screen-Shot-2013-04-21-at-10.54.19-PM.png,245 Grove Street,40.694273,-73.910351,Red,http://app.formassembly.com/responses/view/26766759,http://lotto.mit.edu/?page_id=20,198.228.200.26,"recording-1221693984.amr (9 Kb.): http://app.formassembly.com/uploads/get/52c9a6b91d1b0edaba521f9c4ff06eab-recording-1221693984.amr/167129/d8fc92c5e98994813ae7c81e728f79f0, recording-470222709.amr (14 Kb.): http://app.formassembly.com/uploads/get/b7e0461dd81138a006406631baea9701-recording-470222709.amr/167129/ff7cf2f1a4407ac988e79f889b15463e",red_blank
04/15/2013 10:36:13 AM,3 min. 4 sec.,Completed,amanda,Yes,"<a title=""Why or why not?"" href=""http://www.mit.edu/~crhie/lotto/audio/recording698358862.mp3"" target=""_blank"">Click here to listen</a>",Yes,2,10,"<a title=""What would you do if you won the jackpot?"" href=""http://www.mit.edu/~crhie/lotto/audio/recording-343501844.mp3"" target=""_blank"">Click here to listen</a>",http://lotto.mit.edu/wp-content/uploads/2013/04/Silhouette-01.png,444 Irving Avenue,40.695988,-73.909546,Green,http://app.formassembly.com/responses/view/26766785,http://lotto.mit.edu/?page_id=20,198.228.200.31,"recording698358862.amr (9 Kb.): http://app.formassembly.com/uploads/get/adc8003e6f33fd95544d67b24765c717-recording698358862.amr/167129/ea95f58e64b6c93e4d7cc405ca47384a, recording-343501844.amr (16 Kb.): http://app.formassembly.com/uploads/get/6653565d0b956082966882dadc4f1c49-recording-343501844.amr/167129/21f1b87e063a0de9226dc71837582c8e",grn_blank
04/15/2013 10:36:23 AM,43 sec.,Completed,grew,No,"<a title=""Why or why not?"" href=""http://www.mit.edu/~crhie/lotto/audio/recording-995908786.mp3"" target=""_blank"">Click here to listen</a>",,,,,http://lotto.mit.edu/wp-content/uploads/2013/04/Silhouette-01.png,177 Covert Street,40.693834,-73.9096,Red,http://app.formassembly.com/responses/view/26766793,http://lotto.mit.edu/?page_id=20,198.228.200.26,recording-995908786.amr (9 Kb.): http://app.formassembly.com/uploads/get/b88fd6e4c619e7e9a032053d7a99d731-recording-995908786.amr/167129/d638d6606f6ef39d2148b587b8e8389e,red_blank
04/15/2013 10:36:58 AM,2 min. 1 sec.,Completed,shyla,No,"<a title=""Why or why not?"" href=""http://www.mit.edu/~crhie/lotto/audio/recording1172472037.mp3"" target=""_blank"">Click here to listen</a>",,,,,http://farm9.staticflickr.com/8104/8654817269_d1371d7d83_b.jpg,1513 Gates Avenue,40.6992916667,-73.9123083333,Pink,http://app.formassembly.com/responses/view/26766814,http://lotto.mit.edu/?page_id=20,198.228.200.21,"recording1172472037.amr (30 Kb.): http://app.formassembly.com/uploads/get/7a001ab941e3b6f2254e104260528a6c-recording1172472037.amr/167129/f043b01b4fa4ffd6885e3ff742f28e96, 1366036601252.jpg (927 Kb.): http://app.formassembly.com/uploads/get/55adb940d9df0c6bca8f29d26408d3aa-1366036601252.jpg/167129/7742b5ed10f9ed6ba1453232c3593747",pink_blank
04/15/2013 10:38:04 AM,1 min. 45 sec.,Completed,Christina,No,"<a title=""Why or why not?"" href=""http://www.mit.edu/~crhie/lotto/audio/recording-446369670.mp3"" target=""_blank"">Click here to listen</a>",,,,,http://farm9.staticflickr.com/8105/8655921780_cb448d151d_b.jpg,480 Irving Avenue,40.6954533333,-73.90818,Green,http://app.formassembly.com/responses/view/26766875,http://lotto.mit.edu/?page_id=20,198.228.200.31,"recording-446369670.amr (24 Kb.): http://app.formassembly.com/uploads/get/f983b0a27d7ec16f14e22e3b258ca408-recording-446369670.amr/167129/047d828551c7d13bfd2db7c575dea9bc, 1366036606267.jpg (1129 Kb.): http://app.formassembly.com/uploads/get/42638174a30d83a4849f8586d7d9e5d3-1366036606267.jpg/167129/c9a398b57d3e11e09cfa7f9617e1c5a7",grn_blank
04/15/2013 10:40:13 AM,2 min. 1 sec.,,Jennifer,Yes,"<a title=""Why or why not?"" href=""http://www.mit.edu/~crhie/lotto/audio/recording1638483125.mp3"" target=""_blank"">Click here to listen</a>",Yes,100,10,"<a title=""What would you do if you won the jackpot?"" href=""http://www.mit.edu/~crhie/lotto/audio/recording-387833333.mp3"" target=""_blank"">Click here to listen</a>",http://farm9.staticflickr.com/8125/8655921168_171c73db27_b.jpg,480 Irving Avenue,40.69514,-73.907541,Green,http://app.formassembly.com/responses/view/26766955,http://lotto.mit.edu/?page_id=20,198.228.200.31,"recording1638483125.amr (15 Kb.): http://app.formassembly.com/uploads/get/de033362d9719376aa66a2b531ebd672-recording1638483125.amr/167129/82c658050bfbbff95c50dee7d17add80, recording-387833333.amr (22 Kb.): http://app.formassembly.com/uploads/get/ed30f1b5d725541de7e0cdb001353c37-recording-387833333.amr/167129/2414eddd31e92982b940311c0b12ea17, 1366036744200.jpg (1222 Kb.): http://app.formassembly.com/uploads/get/10d95aea2c40ef1da5ef72856f3cd4e4-1366036744200.jpg/167129/e41f688cab1c4946e5494095a68b9a65",grn_blank
